ID,Device ID,Scent,Session ID,Phase,Timestamp,Sensor 0,Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Ethanol,CoH2,VocRaw,NoxRaw,Predicted Scent,Confidence,Created At
683,EnoseDevice001,sweet_orange,20260422_1611_session_04,exposure,Wed Apr 22 2026 16:19:21 GMT+0200 (Central European Summer Time),21.39,34.53,,37.6,938,949,928,686,28783,12919,sweet_orange,1.0,Wed Apr 22 2026 16:19:21 GMT+0200 (Central European Summer Time)
684,EnoseDevice001,sweet_orange,20260422_1611_session_04,exposure,Wed Apr 22 2026 16:19:24 GMT+0200 (Central European Summer Time),21.39,34.83,,36.68,613,474,538,294,28059,12902,sweet_orange,1.0,Wed Apr 22 2026 16:19:24 GMT+0200 (Central European Summer Time)
685,EnoseDevice001,sweet_orange,20260422_1611_session_04,exposure,Wed Apr 22 2026 16:19:31 GMT+0200 (Central European Summer Time),21.39,34.53,,37.6,938,949,928,686,28783,12919,sweet_orange,1.0,Wed Apr 22 2026 16:19:31 GMT+0200 (Central European Summer Time)
686,EnoseDevice001,sweet_orange,20260422_1611_session_04,exposure,Wed Apr 22 2026 16:20:09 GMT+0200 (Central European Summer Time),21.39,34.83,,36.68,613,474,538,294,28059,12902,sweet_orange,1.0,Wed Apr 22 2026 16:20:09 GMT+0200 (Central European Summer Time)
687,EnoseDevice001,sweet_orange,20260422_1611_session_04,exposure,Wed Apr 22 2026 16:20:15 GMT+0200 (Central European Summer Time),21.41,35.01,,33.55,928,925,915,618,28831,12950,sweet_orange,1.0,Wed Apr 22 2026 16:20:15 GMT+0200 (Central European Summer Time)
688,EnoseDevice001,sweet_orange,20260422_1611_session_04,exposure,Wed Apr 22 2026 16:20:38 GMT+0200 (Central European Summer Time),21.39,34.83,,36.68,613,474,538,294,28059,12902,sweet_orange,1.0,Wed Apr 22 2026 16:20:38 GMT+0200 (Central European Summer Time)
689,EnoseDevice001,no_scent,20260422_1611_session_04,recovery,Wed Apr 22 2026 16:23:38 GMT+0200 (Central European Summer Time),21.48,35.7,,34.4,717,634,660,312,28788,13001,no_scent,1.0,Wed Apr 22 2026 16:23:38 GMT+0200 (Central European Summer Time)
690,EnoseDevice001,no_scent,20260422_1611_session_04,recovery,Wed Apr 22 2026 16:23:58 GMT+0200 (Central European Summer Time),21.39,34.83,,36.68,613,474,538,294,28059,12902,no_scent,1.0,Wed Apr 22 2026 16:23:58 GMT+0200 (Central European Summer Time)
691,EnoseDevice001,no_scent,20260422_1611_session_04,recovery,Wed Apr 22 2026 16:24:07 GMT+0200 (Central European Summer Time),21.45,35.84,,34.32,704,617,645,305,28805,13000,no_scent,1.0,Wed Apr 22 2026 16:24:07 GMT+0200 (Central European Summer Time)
692,EnoseDevice001,no_scent,20260422_1611_session_04,recovery,Wed Apr 22 2026 16:25:11 GMT+0200 (Central European Summer Time),21.39,34.83,,36.68,613,474,538,294,28059,12902,no_scent,1.0,Wed Apr 22 2026 16:25:11 GMT+0200 (Central European Summer Time)
693,EnoseDevice001,no_scent,20260422_1611_session_04,recovery,Wed Apr 22 2026 16:25:15 GMT+0200 (Central European Summer Time),21.49,35.96,,36.08,680,587,619,299,28760,13012,no_scent,1.0,Wed Apr 22 2026 16:25:15 GMT+0200 (Central European Summer Time)
694,EnoseDevice001,no_scent,20260422_1611_session_04,recovery,Wed Apr 22 2026 16:25:21 GMT+0200 (Central European Summer Time),21.49,35.91,,36.94,678,584,617,299,28718,12996,no_scent,1.0,Wed Apr 22 2026 16:25:21 GMT+0200 (Central European Summer Time)
695,EnoseDevice001,no_scent,20260422_1611_session_04,recovery,Wed Apr 22 2026 16:25:25 GMT+0200 (Central European Summer Time),21.39,34.83,,36.68,613,474,538,294,28059,12902,no_scent,1.0,Wed Apr 22 2026 16:25:25 GMT+0200 (Central European Summer Time)
696,EnoseDevice001,no_scent,20260422_1611_session_04,recovery,Wed Apr 22 2026 16:25:31 GMT+0200 (Central European Summer Time),21.49,35.91,,36.94,678,584,617,299,28718,12996,no_scent,1.0,Wed Apr 22 2026 16:25:31 GMT+0200 (Central European Summer Time)
697,EnoseDevice001,no_scent,20260422_1611_session_04,recovery,Wed Apr 22 2026 16:26:00 GMT+0200 (Central European Summer Time),21.49,36.12,,34.29,669,572,608,296,28707,13014,no_scent,1.0,Wed Apr 22 2026 16:26:00 GMT+0200 (Central European Summer Time)
698,EnoseDevice001,no_scent,20260422_1611_session_04,recovery,Wed Apr 22 2026 16:26:04 GMT+0200 (Central European Summer Time),21.39,34.83,,36.68,613,474,538,294,28059,12902,no_scent,1.0,Wed Apr 22 2026 16:26:04 GMT+0200 (Central European Summer Time)
699,EnoseDevice001,no_scent,20260422_1611_session_04,exposure,Wed Apr 22 2026 16:26:13 GMT+0200 (Central European Summer Time),21.49,36.12,,34.29,669,572,608,296,28707,13014,no_scent,1.0,Wed Apr 22 2026 16:26:13 GMT+0200 (Central European Summer Time)
700,EnoseDevice001,no_scent,20260422_1611_session_04,exposure,Wed Apr 22 2026 16:27:26 GMT+0200 (Central European Summer Time),21.76,35.65,,34.1,653,549,589,291,28662,13019,no_scent,1.0,Wed Apr 22 2026 16:27:26 GMT+0200 (Central European Summer Time)
701,EnoseDevice001,no_scent,20260422_1611_session_04,exposure,Wed Apr 22 2026 16:27:30 GMT+0200 (Central European Summer Time),21.39,34.83,,36.68,613,474,538,294,28059,12902,no_scent,1.0,Wed Apr 22 2026 16:27:30 GMT+0200 (Central European Summer Time)
702,EnoseDevice001,no_scent,20260422_1611_session_04,exposure,Wed Apr 22 2026 16:27:37 GMT+0200 (Central European Summer Time),21.76,35.65,,34.1,653,549,589,291,28662,13019,no_scent,1.0,Wed Apr 22 2026 16:27:37 GMT+0200 (Central European Summer Time)
703,EnoseDevice001,no_scent,20260422_1611_session_04,exposure,Wed Apr 22 2026 16:30:03 GMT+0200 (Central European Summer Time),21.39,34.83,,36.68,613,474,538,294,28059,12902,no_scent,1.0,Wed Apr 22 2026 16:30:03 GMT+0200 (Central European Summer Time)
704,EnoseDevice001,no_scent,20260422_1611_session_04,exposure,Wed Apr 22 2026 16:30:10 GMT+0200 (Central European Summer Time),21.7,33.71,,31.47,622,511,555,290,28489,12897,no_scent,1.0,Wed Apr 22 2026 16:30:10 GMT+0200 (Central European Summer Time)
705,EnoseDevice001,no_scent,20260422_1611_session_04,exposure,Wed Apr 22 2026 16:30:23 GMT+0200 (Central European Summer Time),21.39,34.83,,36.68,613,474,538,294,28059,12902,no_scent,1.0,Wed Apr 22 2026 16:30:23 GMT+0200 (Central European Summer Time)
706,EnoseDevice001,no_scent,20260422_1611_session_04,exposure,Wed Apr 22 2026 16:30:33 GMT+0200 (Central European Summer Time),21.78,34.13,,34.66,624,514,558,299,28420,12923,no_scent,1.0,Wed Apr 22 2026 16:30:33 GMT+0200 (Central European Summer Time)
707,EnoseDevice001,no_scent,20260422_1611_session_04,exposure,Wed Apr 22 2026 16:31:05 GMT+0200 (Central European Summer Time),21.39,34.83,,36.68,613,474,538,294,28059,12902,no_scent,1.0,Wed Apr 22 2026 16:31:05 GMT+0200 (Central European Summer Time)
708,EnoseDevice001,no_scent,20260422_1611_session_04,exposure,Wed Apr 22 2026 16:31:11 GMT+0200 (Central European Summer Time),21.77,33.7,,33.39,616,500,549,269,28461,12899,no_scent,1.0,Wed Apr 22 2026 16:31:11 GMT+0200 (Central European Summer Time)
709,EnoseDevice001,sweet_orange,20260422_1611_session_04,exposure,Wed Apr 22 2026 16:32:48 GMT+0200 (Central European Summer Time),21.75,33.88,,34.51,614,498,547,277,28406,12908,sweet_orange,1.0,Wed Apr 22 2026 16:32:48 GMT+0200 (Central European Summer Time)
710,EnoseDevice001,sweet_orange,20260422_1611_session_04,exposure,Wed Apr 22 2026 16:32:55 GMT+0200 (Central European Summer Time),21.87,34.62,,33.93,924,943,890,694,28412,12964,sweet_orange,1.0,Wed Apr 22 2026 16:32:55 GMT+0200 (Central European Summer Time)
711,EnoseDevice001,sweet_orange,20260422_1611_session_04,exposure,Wed Apr 22 2026 16:32:58 GMT+0200 (Central European Summer Time),21.39,34.83,,36.68,613,474,538,294,28059,12902,sweet_orange,1.0,Wed Apr 22 2026 16:32:58 GMT+0200 (Central European Summer Time)
712,EnoseDevice001,sweet_orange,20260422_1611_session_04,exposure,Wed Apr 22 2026 16:33:02 GMT+0200 (Central European Summer Time),21.87,34.62,,33.93,924,943,890,694,28412,12964,sweet_orange,1.0,Wed Apr 22 2026 16:33:02 GMT+0200 (Central European Summer Time)
713,EnoseDevice001,sweet_orange,20260422_1611_session_04,exposure,Wed Apr 22 2026 16:35:25 GMT+0200 (Central European Summer Time),21.58,35.58,,32.44,930,938,908,591,28440,12987,sweet_orange,1.0,Wed Apr 22 2026 16:35:25 GMT+0200 (Central European Summer Time)
714,EnoseDevice001,sweet_orange,20260422_1611_session_04,exposure,Wed Apr 22 2026 16:35:25 GMT+0200 (Central European Summer Time),21.39,34.83,,36.68,613,474,538,294,28059,12902,sweet_orange,1.0,Wed Apr 22 2026 16:35:25 GMT+0200 (Central European Summer Time)
715,EnoseDevice001,sweet_orange,20260422_1611_session_04,exposure,Wed Apr 22 2026 16:35:32 GMT+0200 (Central European Summer Time),21.58,35.58,,32.44,930,938,908,591,28440,12987,sweet_orange,1.0,Wed Apr 22 2026 16:35:32 GMT+0200 (Central European Summer Time)
716,EnoseDevice001,sweet_orange,20260422_1611_session_04,exposure,Wed Apr 22 2026 16:36:30 GMT+0200 (Central European Summer Time),21.39,34.83,,36.68,613,474,538,294,28059,12902,sweet_orange,1.0,Wed Apr 22 2026 16:36:30 GMT+0200 (Central European Summer Time)
717,EnoseDevice001,sweet_orange,20260422_1611_session_04,exposure,Wed Apr 22 2026 16:36:43 GMT+0200 (Central European Summer Time),21.65,35.88,,29.22,927,934,914,590,28425,13016,sweet_orange,1.0,Wed Apr 22 2026 16:36:43 GMT+0200 (Central European Summer Time)
718,EnoseDevice001,sweet_orange,20260422_1611_session_04,exposure,Wed Apr 22 2026 16:37:56 GMT+0200 (Central European Summer Time),21.39,34.83,,36.68,613,474,538,294,28059,12902,sweet_orange,1.0,Wed Apr 22 2026 16:37:56 GMT+0200 (Central European Summer Time)
719,EnoseDevice001,sweet_orange,20260422_1611_session_04,exposure,Wed Apr 22 2026 16:38:06 GMT+0200 (Central European Summer Time),21.7,35.98,,30.4,910,910,885,506,28419,13020,sweet_orange,1.0,Wed Apr 22 2026 16:38:06 GMT+0200 (Central European Summer Time)
720,EnoseDevice001,sweet_orange,20260422_1611_session_04,exposure,Wed Apr 22 2026 16:38:09 GMT+0200 (Central European Summer Time),21.39,34.83,,36.68,613,474,538,294,28059,12902,sweet_orange,1.0,Wed Apr 22 2026 16:38:09 GMT+0200 (Central European Summer Time)
721,EnoseDevice001,sweet_orange,20260422_1611_session_04,exposure,Wed Apr 22 2026 16:38:13 GMT+0200 (Central European Summer Time),21.7,35.98,,30.4,910,910,885,506,28419,13020,sweet_orange,1.0,Wed Apr 22 2026 16:38:13 GMT+0200 (Central European Summer Time)
722,EnoseDevice001,sweet_orange,20260422_1611_session_04,exposure,Wed Apr 22 2026 16:38:48 GMT+0200 (Central European Summer Time),21.71,36.29,,30.12,913,914,886,507,28403,13035,sweet_orange,1.0,Wed Apr 22 2026 16:38:48 GMT+0200 (Central European Summer Time)
723,EnoseDevice001,sweet_orange,20260422_1611_session_04,exposure,Wed Apr 22 2026 16:38:51 GMT+0200 (Central European Summer Time),21.39,34.83,,36.68,613,474,538,294,28059,12902,sweet_orange,1.0,Wed Apr 22 2026 16:38:51 GMT+0200 (Central European Summer Time)
724,EnoseDevice001,sweet_orange,20260422_1611_session_04,exposure,Wed Apr 22 2026 16:38:55 GMT+0200 (Central European Summer Time),21.71,36.29,,30.12,913,914,886,507,28403,13035,sweet_orange,1.0,Wed Apr 22 2026 16:38:55 GMT+0200 (Central European Summer Time)
725,EnoseDevice001,sweet_orange,20260422_1611_session_04,exposure,Wed Apr 22 2026 16:39:30 GMT+0200 (Central European Summer Time),21.68,36.28,,29.86,936,965,925,740,28391,13032,sweet_orange,1.0,Wed Apr 22 2026 16:39:30 GMT+0200 (Central European Summer Time)
726,EnoseDevice001,sweet_orange,20260422_1611_session_04,exposure,Wed Apr 22 2026 16:39:33 GMT+0200 (Central European Summer Time),21.39,34.83,,36.68,613,474,538,294,28059,12902,sweet_orange,1.0,Wed Apr 22 2026 16:39:33 GMT+0200 (Central European Summer Time)
727,EnoseDevice001,sweet_orange,20260422_1611_session_04,exposure,Wed Apr 22 2026 16:39:37 GMT+0200 (Central European Summer Time),21.68,36.28,,29.86,936,965,925,740,28391,13032,sweet_orange,1.0,Wed Apr 22 2026 16:39:37 GMT+0200 (Central European Summer Time)
728,EnoseDevice001,sweet_orange,20260422_1611_session_04,exposure,Wed Apr 22 2026 16:41:35 GMT+0200 (Central European Summer Time),21.39,34.83,,36.68,613,474,538,294,28059,12902,sweet_orange,1.0,Wed Apr 22 2026 16:41:35 GMT+0200 (Central European Summer Time)
729,EnoseDevice001,sweet_orange,20260422_1611_session_04,exposure,Wed Apr 22 2026 16:41:42 GMT+0200 (Central European Summer Time),21.78,36.52,,29.28,905,898,882,489,28345,13047,sweet_orange,1.0,Wed Apr 22 2026 16:41:42 GMT+0200 (Central European Summer Time)
730,EnoseDevice001,sweet_orange,20260422_1611_session_04,exposure,Wed Apr 22 2026 16:42:07 GMT+0200 (Central European Summer Time),21.74,36.51,,30.33,926,935,899,579,28315,13048,sweet_orange,1.0,Wed Apr 22 2026 16:42:07 GMT+0200 (Central European Summer Time)
731,EnoseDevice001,sweet_orange,20260422_1611_session_04,exposure,Wed Apr 22 2026 16:42:11 GMT+0200 (Central European Summer Time),21.39,34.83,,36.68,613,474,538,294,28059,12902,sweet_orange,1.0,Wed Apr 22 2026 16:42:11 GMT+0200 (Central European Summer Time)
732,EnoseDevice001,sweet_orange,20260422_1611_session_04,exposure,Wed Apr 22 2026 16:42:17 GMT+0200 (Central European Summer Time),21.74,36.51,,30.33,926,935,899,579,28315,13048,sweet_orange,1.0,Wed Apr 22 2026 16:42:17 GMT+0200 (Central European Summer Time)
733,EnoseDevice001,sweet_orange,20260422_1611_session_04,exposure,Wed Apr 22 2026 16:42:43 GMT+0200 (Central European Summer Time),21.39,34.83,,36.68,613,474,538,294,28059,12902,sweet_orange,1.0,Wed Apr 22 2026 16:42:43 GMT+0200 (Central European Summer Time)
734,EnoseDevice001,sweet_orange,20260422_1611_session_04,exposure,Wed Apr 22 2026 16:42:53 GMT+0200 (Central European Summer Time),21.79,36.63,,31.1,901,902,871,477,28293,13058,sweet_orange,1.0,Wed Apr 22 2026 16:42:53 GMT+0200 (Central European Summer Time)
735,EnoseDevice001,sweet_orange,20260422_1611_session_04,exposure,Wed Apr 22 2026 16:43:38 GMT+0200 (Central European Summer Time),21.39,34.83,,36.68,613,474,538,294,28059,12902,sweet_orange,1.0,Wed Apr 22 2026 16:43:38 GMT+0200 (Central European Summer Time)
736,EnoseDevice001,sweet_orange,20260422_1611_session_04,exposure,Wed Apr 22 2026 16:43:41 GMT+0200 (Central European Summer Time),21.77,36.63,,32.77,903,905,874,485,28198,13043,sweet_orange,1.0,Wed Apr 22 2026 16:43:41 GMT+0200 (Central European Summer Time)
737,EnoseDevice001,sweet_orange,20260422_1611_session_04,exposure,Wed Apr 22 2026 16:45:49 GMT+0200 (Central European Summer Time),21.39,34.83,,36.68,613,474,538,294,28059,12902,sweet_orange,1.0,Wed Apr 22 2026 16:45:49 GMT+0200 (Central European Summer Time)
738,EnoseDevice001,sweet_orange,20260422_1611_session_04,exposure,Wed Apr 22 2026 16:45:55 GMT+0200 (Central European Summer Time),21.85,36.95,,30.62,902,890,875,495,28079,13069,sweet_orange,1.0,Wed Apr 22 2026 16:45:55 GMT+0200 (Central European Summer Time)
739,EnoseDevice001,no_scent,20260422_1611_session_04,recovery,Wed Apr 22 2026 16:48:55 GMT+0200 (Central European Summer Time),21.86,36.7,,34.21,721,651,660,296,27906,13050,no_scent,1.0,Wed Apr 22 2026 16:48:55 GMT+0200 (Central European Summer Time)
740,EnoseDevice001,no_scent,20260422_1611_session_04,recovery,Wed Apr 22 2026 16:49:08 GMT+0200 (Central European Summer Time),21.84,36.72,,35.96,715,642,652,295,27855,13050,no_scent,1.0,Wed Apr 22 2026 16:49:08 GMT+0200 (Central European Summer Time)
741,EnoseDevice001,no_scent,20260422_1611_session_04,recovery,Wed Apr 22 2026 16:49:18 GMT+0200 (Central European Summer Time),21.86,36.87,,36.21,712,638,650,296,27884,13044,no_scent,1.0,Wed Apr 22 2026 16:49:18 GMT+0200 (Central European Summer Time)
742,EnoseDevice001,no_scent,20260422_1611_session_04,recovery,Wed Apr 22 2026 16:49:22 GMT+0200 (Central European Summer Time),21.85,36.89,,37.0,709,634,646,295,27892,13052,no_scent,1.0,Wed Apr 22 2026 16:49:22 GMT+0200 (Central European Summer Time)
743,EnoseDevice001,no_scent,20260422_1611_session_04,recovery,Wed Apr 22 2026 16:49:28 GMT+0200 (Central European Summer Time),21.86,36.87,,36.21,712,638,650,296,27884,13044,no_scent,1.0,Wed Apr 22 2026 16:49:28 GMT+0200 (Central European Summer Time)
744,EnoseDevice001,no_scent,20260422_1611_session_04,recovery,Wed Apr 22 2026 16:49:54 GMT+0200 (Central European Summer Time),21.85,36.86,,37.8,704,626,640,294,27837,13044,no_scent,1.0,Wed Apr 22 2026 16:49:54 GMT+0200 (Central European Summer Time)
745,EnoseDevice001,no_scent,20260422_1611_session_04,recovery,Wed Apr 22 2026 16:50:04 GMT+0200 (Central European Summer Time),21.89,36.87,,37.9,700,622,637,293,27870,13061,no_scent,1.0,Wed Apr 22 2026 16:50:04 GMT+0200 (Central European Summer Time)
746,EnoseDevice001,no_scent,20260422_1611_session_04,recovery,Wed Apr 22 2026 16:50:13 GMT+0200 (Central European Summer Time),21.89,36.86,,38.18,698,620,635,294,27850,13041,no_scent,1.0,Wed Apr 22 2026 16:50:13 GMT+0200 (Central European Summer Time)
747,EnoseDevice001,no_scent,20260422_1611_session_04,recovery,Wed Apr 22 2026 16:50:17 GMT+0200 (Central European Summer Time),21.89,36.87,,37.9,700,622,637,293,27870,13061,no_scent,1.0,Wed Apr 22 2026 16:50:17 GMT+0200 (Central European Summer Time)
748,EnoseDevice001,no_scent,20260422_1611_session_04,recovery,Wed Apr 22 2026 16:50:20 GMT+0200 (Central European Summer Time),21.94,36.92,,38.46,696,618,632,292,27855,13055,no_scent,1.0,Wed Apr 22 2026 16:50:20 GMT+0200 (Central European Summer Time)
749,EnoseDevice001,no_scent,20260422_1346_no_scent_01,exposure,Wed Apr 22 2026 16:55:43 GMT+0200 (Central European Summer Time),21.88,37.46,,35.09,668,574,600,290,27745,13073,no_scent,1.0,Wed Apr 22 2026 16:55:43 GMT+0200 (Central European Summer Time)
750,EnoseDevice001,no_scent,20260422_1346_no_scent_01,exposure,Wed Apr 22 2026 16:55:59 GMT+0200 (Central European Summer Time),21.97,37.39,,39.03,691,609,627,294,27818,13080,no_scent,1.0,Wed Apr 22 2026 16:55:59 GMT+0200 (Central European Summer Time)
751,EnoseDevice001,no_scent,20260422_1346_no_scent_01,exposure,Wed Apr 22 2026 16:56:05 GMT+0200 (Central European Summer Time),22.32,37.4,,33.44,657,554,588,309,27717,13117,no_scent,1.0,Wed Apr 22 2026 16:56:05 GMT+0200 (Central European Summer Time)
752,EnoseDevice001,no_scent,20260422_1346_no_scent_01,exposure,Wed Apr 22 2026 16:56:09 GMT+0200 (Central European Summer Time),22.31,36.97,,34.66,654,556,586,293,27724,13088,no_scent,1.0,Wed Apr 22 2026 16:56:09 GMT+0200 (Central European Summer Time)
753,EnoseDevice001,no_scent,20260422_1346_no_scent_01,exposure,Wed Apr 22 2026 16:56:12 GMT+0200 (Central European Summer Time),21.97,37.39,,39.03,691,609,627,294,27818,13080,no_scent,1.0,Wed Apr 22 2026 16:56:12 GMT+0200 (Central European Summer Time)
754,EnoseDevice001,no_scent,20260422_1346_no_scent_01,exposure,Wed Apr 22 2026 16:56:16 GMT+0200 (Central European Summer Time),22.31,36.97,,34.66,654,556,586,293,27724,13088,no_scent,1.0,Wed Apr 22 2026 16:56:16 GMT+0200 (Central European Summer Time)
755,EnoseDevice001,no_scent,20260422_1346_no_scent_01,exposure,Wed Apr 22 2026 16:56:45 GMT+0200 (Central European Summer Time),22.1,35.69,,34.46,645,539,576,321,27741,13001,no_scent,1.0,Wed Apr 22 2026 16:56:45 GMT+0200 (Central European Summer Time)
756,EnoseDevice001,no_scent,20260422_1346_no_scent_01,exposure,Wed Apr 22 2026 16:56:48 GMT+0200 (Central European Summer Time),21.97,37.39,,39.03,691,609,627,294,27818,13080,no_scent,1.0,Wed Apr 22 2026 16:56:48 GMT+0200 (Central European Summer Time)
757,EnoseDevice001,no_scent,20260422_1346_no_scent_01,exposure,Wed Apr 22 2026 16:56:52 GMT+0200 (Central European Summer Time),22.1,35.69,,34.46,645,539,576,321,27741,13001,no_scent,1.0,Wed Apr 22 2026 16:56:52 GMT+0200 (Central European Summer Time)
758,EnoseDevice001,no_scent,20260422_1346_no_scent_01,exposure,Wed Apr 22 2026 16:57:08 GMT+0200 (Central European Summer Time),21.97,37.39,,39.03,691,609,627,294,27818,13080,no_scent,1.0,Wed Apr 22 2026 16:57:08 GMT+0200 (Central European Summer Time)
759,EnoseDevice001,peppermint,20260512_1011_peppermint_01,stabilisation,Tue May 12 2026 10:13:04 GMT+0200 (Central European Summer Time),23.66,35.57,,15.28,810,756,804,510,30293,13392,no_scent,1.0,Tue May 12 2026 10:13:04 GMT+0200 (Central European Summer Time)
760,EnoseDevice001,peppermint,20260512_1011_peppermint_01,stabilisation,Tue May 12 2026 10:14:16 GMT+0200 (Central European Summer Time),23.7,34.76,,15.97,837,817,833,569,30321,13353,no_scent,1.0,Tue May 12 2026 10:14:16 GMT+0200 (Central European Summer Time)
761,EnoseDevice001,peppermint,20260512_1011_peppermint_01,stabilisation,Tue May 12 2026 10:14:51 GMT+0200 (Central European Summer Time),23.65,34.68,,16.6,817,749,821,494,30311,13343,no_scent,1.0,Tue May 12 2026 10:14:51 GMT+0200 (Central European Summer Time)
762,EnoseDevice001,peppermint,20260512_1011_peppermint_01,stabilisation,Tue May 12 2026 10:15:28 GMT+0200 (Central European Summer Time),23.7,34.58,,16.89,818,763,822,493,30373,13328,no_scent,1.0,Tue May 12 2026 10:15:28 GMT+0200 (Central European Summer Time)
763,EnoseDevice001,peppermint,20260512_1011_peppermint_01,stabilisation,Tue May 12 2026 10:16:09 GMT+0200 (Central European Summer Time),23.68,34.52,,17.02,821,767,822,508,30366,13328,no_scent,1.0,Tue May 12 2026 10:16:09 GMT+0200 (Central European Summer Time)
764,EnoseDevice001,peppermint,20260512_1020_peppermint_01,stabilisation,Tue May 12 2026 10:20:12 GMT+0200 (Central European Summer Time),23.68,34.52,,17.02,821,767,822,508,30366,13328,no_scent,1.0,Tue May 12 2026 10:20:12 GMT+0200 (Central European Summer Time)
765,EnoseDevice001,no_scent,20260512_1020_peppermint_01,exposure,Tue May 12 2026 10:31:17 GMT+0200 (Central European Summer Time),24.26,37.65,,10.06,665,462,642,253,30370,14624,no_scent,1.0,Tue May 12 2026 10:31:17 GMT+0200 (Central European Summer Time)
766,EnoseDevice001,no_scent,20260512_1020_peppermint_01,exposure,Tue May 12 2026 10:33:19 GMT+0200 (Central European Summer Time),24.22,35.01,,9.49,649,444,614,236,30498,15890,no_scent,1.0,Tue May 12 2026 10:33:19 GMT+0200 (Central European Summer Time)
767,EnoseDevice001,no_scent,20260512_1020_peppermint_01,exposure,Tue May 12 2026 10:33:38 GMT+0200 (Central European Summer Time),24.24,35.06,,11.55,646,443,610,229,30555,15447,no_scent,1.0,Tue May 12 2026 10:33:38 GMT+0200 (Central European Summer Time)
768,EnoseDevice001,no_scent,20260512_1020_peppermint_01,exposure,Tue May 12 2026 10:35:15 GMT+0200 (Central European Summer Time),24.06,34.2,,15.41,630,428,591,217,30634,14317,no_scent,1.0,Tue May 12 2026 10:35:15 GMT+0200 (Central European Summer Time)
769,EnoseDevice001,no_scent,20260512_1020_peppermint_01,exposure,Tue May 12 2026 10:38:26 GMT+0200 (Central European Summer Time),23.88,34.44,,18.53,616,414,575,212,30715,13971,no_scent,1.0,Tue May 12 2026 10:38:26 GMT+0200 (Central European Summer Time)
770,EnoseDevice001,no_scent,20260512_1020_peppermint_01,exposure,Tue May 12 2026 10:40:10 GMT+0200 (Central European Summer Time),23.82,34.35,,21.89,610,408,568,209,30702,13886,no_scent,1.0,Tue May 12 2026 10:40:10 GMT+0200 (Central European Summer Time)
771,EnoseDevice001,no_scent,20260512_1020_peppermint_01,exposure,Tue May 12 2026 10:44:24 GMT+0200 (Central European Summer Time),23.74,34.52,,23.56,599,398,554,208,30754,13768,no_scent,1.0,Tue May 12 2026 10:44:24 GMT+0200 (Central European Summer Time)
772,EnoseDevice001,no_scent,20260512_1020_peppermint_01,exposure,Tue May 12 2026 10:45:23 GMT+0200 (Central European Summer Time),23.87,34.4,,22.6,596,395,550,206,30768,13746,no_scent,1.0,Tue May 12 2026 10:45:23 GMT+0200 (Central European Summer Time)
773,EnoseDevice001,no_scent,20260512_1020_peppermint_01,exposure,Tue May 12 2026 10:46:51 GMT+0200 (Central European Summer Time),23.94,34.46,,25.27,593,393,547,206,30768,13723,no_scent,1.0,Tue May 12 2026 10:46:51 GMT+0200 (Central European Summer Time)
774,EnoseDevice001,no_scent,20260512_1020_peppermint_01,exposure,Tue May 12 2026 10:47:19 GMT+0200 (Central European Summer Time),23.87,34.37,,27.72,592,392,546,207,30805,13708,no_scent,1.0,Tue May 12 2026 10:47:19 GMT+0200 (Central European Summer Time)
775,EnoseDevice001,no_scent,20260512_1020_peppermint_01,exposure,Tue May 12 2026 10:49:37 GMT+0200 (Central European Summer Time),23.78,34.56,,28.9,587,387,539,204,30810,13679,no_scent,1.0,Tue May 12 2026 10:49:37 GMT+0200 (Central European Summer Time)
776,EnoseDevice001,no_scent,20260512_1020_peppermint_01,exposure,Tue May 12 2026 10:51:10 GMT+0200 (Central European Summer Time),23.87,34.76,,29.0,587,388,539,209,30823,13667,no_scent,1.0,Tue May 12 2026 10:51:10 GMT+0200 (Central European Summer Time)
777,EnoseDevice001,no_scent,20260512_1020_peppermint_01,exposure,Tue May 12 2026 10:51:14 GMT+0200 (Central European Summer Time),23.89,34.75,,30.27,587,389,537,210,30829,13664,no_scent,1.0,Tue May 12 2026 10:51:14 GMT+0200 (Central European Summer Time)
778,EnoseDevice001,no_scent,20260512_1020_peppermint_01,exposure,Tue May 12 2026 10:52:04 GMT+0200 (Central European Summer Time),23.9,34.68,,28.58,584,386,536,207,30819,13653,no_scent,1.0,Tue May 12 2026 10:52:04 GMT+0200 (Central European Summer Time)
779,EnoseDevice001,no_scent,20260512_1020_peppermint_01,exposure,Tue May 12 2026 10:53:13 GMT+0200 (Central European Summer Time),23.89,34.44,,31.31,581,383,532,203,30850,13630,no_scent,1.0,Tue May 12 2026 10:53:13 GMT+0200 (Central European Summer Time)
780,EnoseDevice001,no_scent,20260512_1020_peppermint_01,exposure,Tue May 12 2026 10:55:40 GMT+0200 (Central European Summer Time),24.08,34.21,,27.62,576,378,526,203,30837,13595,no_scent,1.0,Tue May 12 2026 10:55:40 GMT+0200 (Central European Summer Time)
781,EnoseDevice001,no_scent,20260512_1020_peppermint_01,exposure,Tue May 12 2026 10:56:40 GMT+0200 (Central European Summer Time),24.07,34.64,,30.12,575,377,525,203,30828,13605,no_scent,1.0,Tue May 12 2026 10:56:40 GMT+0200 (Central European Summer Time)
